:START_ID,:END_ID,:TYPE
n0p4,2082581,产品
2082581,n494p5,发行机构
n494p5,2082581,产品
2082581,n494p6,发行机构代码
n494p6,2082581,产品
2082581,n2p7,募集方式
n2p7,2082581,产品
2082581,n9p8,运作模式
n9p8,2082581,产品
2082581,n0p9,投资性质
n0p9,2082581,产品
2082581,n0p10,募集币种
n0p10,2082581,产品
2082581,n2p11,风险等级编号
n2p11,2082581,产品
2082581,n2p12,风险等级
n2p12,2082581,产品
2082581,n776p13,募集起始日期
n776p13,2082581,产品
2082581,n776p13,募集结束日期
n776p13,2082581,产品
2082581,n55p13,产品起始日期
n55p13,2082581,产品
2082581,n779p16,产品终止日期
n779p16,2082581,产品
2082581,n420p17,产品状态
n420p17,2082581,产品
2082581,n779p18,实际天数（天）
n779p18,2082581,产品
2082581,n2p19,收益类型
n2p19,2082581,产品
2082581,n371p20,产品销售区域
n371p20,2082581,产品
2082581,n2p21,机构类别
n2p21,2082581,产品
2082581,n66p22,认购价格
n66p22,2082581,产品
2078696,n780p0,登记编码
n780p0,2078696,产品
2078696,n9p3,期限类型
n9p3,2078696,产品
2078696,n0p11,业绩比较基准
n0p11,2078696,产品
2078696,n780p5,发行机构
n780p5,2078696,产品
2078696,n780p6,发行机构代码
n780p6,2078696,产品
2078696,n0p7,募集方式
n0p7,2078696,产品
2078696,n0p8,运作模式
n0p8,2078696,产品
2078696,n0p9,投资性质
n0p9,2078696,产品
2078696,n0p10,募集币种
n0p10,2078696,产品
2078696,n2p11,风险等级编号
n2p11,2078696,产品
2078696,n2p12,风险等级
n2p12,2078696,产品
2078696,n776p13,募集起始日期
n776p13,2078696,产品
2078696,n776p13,募集结束日期
n776p13,2078696,产品
2078696,n126p13,产品起始日期
n126p13,2078696,产品
2078696,n133p16,产品终止日期
n133p16,2078696,产品
2078696,n420p17,产品状态
n420p17,2078696,产品
2078696,n156p18,实际天数（天）
n156p18,2078696,产品
2078696,n2p19,收益类型
n2p19,2078696,产品
2078696,n201p20,产品销售区域
n201p20,2078696,产品
2078696,n0p21,机构类别
n0p21,2078696,产品
2078696,n7p22,认购价格
n7p22,2078696,产品
2078448,n781p0,登记编码
n781p0,2078448,产品
2078448,n13p3,期限类型
n13p3,2078448,产品
2078448,n0p4,业绩比较基准
n0p4,2078448,产品
2078448,n454p5,发行机构
n454p5,2078448,产品
2078448,n454p6,发行机构代码
n454p6,2078448,产品
2078448,n0p7,募集方式
n0p7,2078448,产品
2078448,n9p8,运作模式
n9p8,2078448,产品
2078448,n0p9,投资性质
n0p9,2078448,产品
2078448,n0p10,募集币种
n0p10,2078448,产品
2078448,n88p11,风险等级编号
n88p11,2078448,产品
2078448,n88p12,风险等级
n88p12,2078448,产品
2078448,n776p13,募集起始日期
n776p13,2078448,产品
2078448,n776p13,募集结束日期
n776p13,2078448,产品
2078448,n95p13,产品起始日期
n95p13,2078448,产品
2078448,n127p16,产品终止日期
n127p16,2078448,产品
2078448,n420p17,产品状态
n420p17,2078448,产品
2078448,n105p18,实际天数（天）
n105p18,2078448,产品
2078448,n2p19,收益类型
n2p19,2078448,产品
2078448,n454p20,产品销售区域
n454p20,2078448,产品
2078448,n126p21,机构类别
n126p21,2078448,产品
2078448,n7p22,认购价格
n7p22,2078448,产品
2078443,n782p0,登记编码
n782p0,2078443,产品
2078443,n13p3,期限类型
n13p3,2078443,产品
2078443,n0p4,业绩比较基准
n0p4,2078443,产品
2078443,n443p5,发行机构
n443p5,2078443,产品
2078443,n443p6,发行机构代码
n443p6,2078443,产品
2078443,n0p7,募集方式
n0p7,2078443,产品
2078443,n15p8,运作模式
n15p8,2078443,产品
2078443,n0p9,投资性质
n0p9,2078443,产品
2078443,n0p10,募集币种
n0p10,2078443,产品
2078443,n88p11,风险等级编号
n88p11,2078443,产品
2078443,n88p12,风险等级
n88p12,2078443,产品
2078443,n776p13,募集起始日期
n776p13,2078443,产品
2078443,n776p13,募集结束日期
n776p13,2078443,产品
2078443,n63p13,产品起始日期
n63p13,2078443,产品
2078443,n115p16,产品终止日期
n115p16,2078443,产品
2078443,n420p17,产品状态
n420p17,2078443,产品
2078443,n213p18,实际天数（天）
n213p18,2078443,产品
2078443,n2p19,收益类型
n2p19,2078443,产品
2078443,n50p20,产品销售区域
n50p20,2078443,产品
2078443,n126p21,机构类别
n126p21,2078443,产品
2078443,n0p22,认购价格
n0p22,2078443,产品
2078388,n783p0,登记编码
n783p0,2078388,产品
2078388,n13p3,期限类型
n13p3,2078388,产品
2078388,n0p11,业绩比较基准
n0p11,2078388,产品
2078388,n24p5,发行机构
n24p5,2078388,产品
2078388,n24p6,发行机构代码
n24p6,2078388,产品
2078388,n0p7,募集方式
n0p7,2078388,产品
2078388,n9p8,运作模式
n9p8,2078388,产品
2078388,n0p9,投资性质
n0p9,2078388,产品
2078388,n0p10,募集币种
n0p10,2078388,产品
2078388,n2p11,风险等级编号
n2p11,2078388,产品
2078388,n2p12,风险等级
n2p12,2078388,产品
2078388,n776p13,募集起始日期
n776p13,2078388,产品
2078388,n776p13,募集结束日期
n776p13,2078388,产品
2078388,n126p13,产品起始日期
n126p13,2078388,产品
2078388,n783p16,产品终止日期
n783p16,2078388,产品
2078388,n420p17,产品状态
n420p17,2078388,产品
2078388,n783p18,实际天数（天）
n783p18,2078388,产品
2078388,n2p19,收益类型
n2p19,2078388,产品
2078388,n15p20,产品销售区域
n15p20,2078388,产品
2078388,n0p21,机构类别
n0p21,2078388,产品
2078388,n7p22,认购价格
n7p22,2078388,产品
2078372,n784p0,登记编码
n784p0,2078372,产品
2078372,n9p3,期限类型
n9p3,2078372,产品
2078372,n0p4,业绩比较基准
n0p4,2078372,产品
2078372,n784p5,发行机构
n784p5,2078372,产品
2078372,n784p6,发行机构代码
n784p6,2078372,产品
2078372,n0p7,募集方式
n0p7,2078372,产品
2078372,n0p8,运作模式
n0p8,2078372,产品
2078372,n28p9,投资性质
n28p9,2078372,产品
2078372,n0p10,募集币种
n0p10,2078372,产品
2078372,n2p11,风险等级编号
n2p11,2078372,产品
2078372,n2p12,风险等级
n2p12,2078372,产品
2078372,n776p13,募集起始日期
n776p13,2078372,产品
2078372,n776p13,募集结束日期
n776p13,2078372,产品
2078372,n95p13,产品起始日期
n95p13,2078372,产品
2078372,n46p16,产品终止日期
n46p16,2078372,产品
2078372,n420p17,产品状态
n420p17,2078372,产品
2078372,n495p18,实际天数（天）
n495p18,2078372,产品
2078372,n2p19,收益类型
n2p19,2078372,产品
2078372,n784p20,产品销售区域
n784p20,2078372,产品
2078372,n0p21,机构类别
n0p21,2078372,产品
2078372,n7p22,认购价格
n7p22,2078372,产品
2078350,n785p0,登记编码
n785p0,2078350,产品
2078350,n0p3,期限类型
n0p3,2078350,产品
2078350,n0p11,业绩比较基准
n0p11,2078350,产品
2078350,n785p5,发行机构
n785p5,2078350,产品
2078350,n785p6,发行机构代码
n785p6,2078350,产品
2078350,n0p7,募集方式
n0p7,2078350,产品
2078350,n0p8,运作模式
n0p8,2078350,产品
2078350,n0p9,投资性质
n0p9,2078350,产品
2078350,n0p10,募集币种
n0p10,2078350,产品
2078350,n0p11,风险等级编号
n0p11,2078350,产品
2078350,n0p12,风险等级
n0p12,2078350,产品
2078350,n776p13,募集起始日期
n776p13,2078350,产品
2078350,n776p13,募集结束日期
n776p13,2078350,产品
2078350,n55p13,产品起始日期
n55p13,2078350,产品
2078350,n388p16,产品终止日期
n388p16,2078350,产品
2078350,n420p17,产品状态
n420p17,2078350,产品
2078350,n29p18,实际天数（天）
n29p18,2078350,产品
2078350,n0p19,收益类型
n0p19,2078350,产品
2078350,n7p20,产品销售区域
n7p20,2078350,产品
2078350,n2p21,机构类别
n2p21,2078350,产品
2078350,n0p22,认购价格
n0p22,2078350,产品
2078309,n786p0,登记编码
n786p0,2078309,产品
2078309,n9p3,期限类型
n9p3,2078309,产品
2078309,n0p4,业绩比较基准
n0p4,2078309,产品
2078309,n785p5,发行机构
n785p5,2078309,产品
2078309,n785p6,发行机构代码
n785p6,2078309,产品
2078309,n0p7,募集方式
n0p7,2078309,产品
2078309,n9p8,运作模式
n9p8,2078309,产品
2078309,n0p9,投资性质
n0p9,2078309,产品
2078309,n0p10,募集币种
n0p10,2078309,产品
2078309,n2p11,风险等级编号
n2p11,2078309,产品
2078309,n2p12,风险等级
n2p12,2078309,产品
2078309,n776p13,募集起始日期
n776p13,2078309,产品
2078309,n776p13,募集结束日期
n776p13,2078309,产品
2078309,n78p13,产品起始日期
n78p13,2078309,产品
2078309,n125p16,产品终止日期
n125p16,2078309,产品
2078309,n420p17,产品状态
n420p17,2078309,产品
2078309,n85p18,实际天数（天）
n85p18,2078309,产品
2078309,n2p19,收益类型
n2p19,2078309,产品
2078309,n7p20,产品销售区域
n7p20,2078309,产品
2078309,n2p21,机构类别
n2p21,2078309,产品
2078309,n7p22,认购价格
n7p22,2078309,产品
2078307,n787p0,登记编码
n787p0,2078307,产品
2078307,n42p3,期限类型
n42p3,2078307,产品
2078307,n0p4,业绩比较基准
n0p4,2078307,产品
2078307,n785p5,发行机构
n785p5,2078307,产品
2078307,n785p6,发行机构代码
n785p6,2078307,产品
2078307,n0p7,募集方式
n0p7,2078307,产品
2078307,n9p8,运作模式
n9p8,2078307,产品
2078307,n0p9,投资性质
n0p9,2078307,产品
2078307,n0p10,募集币种
n0p10,2078307,产品
2078307,n2p11,风险等级编号
n2p11,2078307,产品
2078307,n2p12,风险等级
n2p12,2078307,产品
2078307,n776p13,募集起始日期
n776p13,2078307,产品
2078307,n776p13,募集结束日期
n776p13,2078307,产品
2078307,n78p13,产品起始日期
n78p13,2078307,产品
2078307,n95p16,产品终止日期
n95p16,2078307,产品
2078307,n420p17,产品状态
n420p17,2078307,产品
2078307,n787p18,实际天数（天）
n787p18,2078307,产品
2078307,n2p19,收益类型
n2p19,2078307,产品
2078307,n7p20,产品销售区域
n7p20,2078307,产品
2078307,n2p21,机构类别
n2p21,2078307,产品
2078307,n7p22,认购价格
n7p22,2078307,产品
2078300,n788p0,登记编码
n788p0,2078300,产品
2078300,n9p3,期限类型
n9p3,2078300,产品
2078300,n0p11,业绩比较基准
n0p11,2078300,产品
2078300,n334p5,发行机构
n334p5,2078300,产品
2078300,n334p6,发行机构代码
n334p6,2078300,产品
2078300,n0p7,募集方式
n0p7,2078300,产品
2078300,n0p8,运作模式
n0p8,2078300,产品
2078300,n0p9,投资性质
n0p9,2078300,产品
2078300,n0p10,募集币种
n0p10,2078300,产品
2078300,n0p11,风险等级编号
n0p11,2078300,产品
2078300,n0p12,风险等级
n0p12,2078300,产品
2078300,n776p13,募集起始日期
n776p13,2078300,产品
2078300,n776p13,募集结束日期
n776p13,2078300,产品
2078300,n63p13,产品起始日期
n63p13,2078300,产品
2078300,n48p16,产品终止日期
n48p16,2078300,产品
2078300,n420p17,产品状态
n420p17,2078300,产品
2078300,n73p18,实际天数（天）
n73p18,2078300,产品
2078300,n0p19,收益类型
n0p19,2078300,产品
2078300,n334p20,产品销售区域
n334p20,2078300,产品
2078300,n2p21,机构类别
n2p21,2078300,产品
2078300,n0p22,认购价格
n0p22,2078300,产品
2078297,n789p0,登记编码
n789p0,2078297,产品
2078297,n0p3,期限类型
n0p3,2078297,产品
2078297,n0p11,业绩比较基准
n0p11,2078297,产品
2078297,n785p5,发行机构
n785p5,2078297,产品
2078297,n785p6,发行机构代码
n785p6,2078297,产品
2078297,n0p7,募集方式
n0p7,2078297,产品
2078297,n0p8,运作模式
n0p8,2078297,产品
2078297,n0p9,投资性质
n0p9,2078297,产品
2078297,n0p10,募集币种
n0p10,2078297,产品
2078297,n2p11,风险等级编号
n2p11,2078297,产品
2078297,n2p12,风险等级
n2p12,2078297,产品
2078297,n776p13,募集起始日期
n776p13,2078297,产品
2078297,n776p13,募集结束日期
n776p13,2078297,产品
2078297,n63p13,产品起始日期
n63p13,2078297,产品
2078297,n316p16,产品终止日期
n316p16,2078297,产品
2078297,n420p17,产品状态
n420p17,2078297,产品
2078297,n0p18,实际天数（天）
n0p18,2078297,产品
2078297,n2p19,收益类型
n2p19,2078297,产品
2078297,n7p20,产品销售区域
n7p20,2078297,产品
2078297,n2p21,机构类别
n2p21,2078297,产品
2078297,n0p22,认购价格
n0p22,2078297,产品
2078295,n790p0,登记编码
n790p0,2078295,产品
2078295,n0p3,期限类型
n0p3,2078295,产品
2078295,n0p11,业绩比较基准
n0p11,2078295,产品
2078295,n785p5,发行机构
n785p5,2078295,产品
2078295,n785p6,发行机构代码
n785p6,2078295,产品
2078295,n0p7,募集方式
n0p7,2078295,产品
2078295,n0p8,运作模式
n0p8,2078295,产品
2078295,n0p9,投资性质
n0p9,2078295,产品
2078295,n0p10,募集币种
n0p10,2078295,产品
2078295,n2p11,风险等级编号
n2p11,2078295,产品
2078295,n2p12,风险等级
n2p12,2078295,产品
2078295,n776p13,募集起始日期
n776p13,2078295,产品
2078295,n776p13,募集结束日期
n776p13,2078295,产品
2078295,n63p13,产品起始日期
n63p13,2078295,产品
2078295,n86p16,产品终止日期
n86p16,2078295,产品
2078295,n420p17,产品状态
n420p17,2078295,产品
2078295,n614p18,实际天数（天）
n614p18,2078295,产品
2078295,n2p19,收益类型
n2p19,2078295,产品
2078295,n7p20,产品销售区域
n7p20,2078295,产品
2078295,n2p21,机构类别
n2p21,2078295,产品
2078295,n0p22,认购价格
n0p22,2078295,产品
2078268,n791p0,登记编码
n791p0,2078268,产品
2078268,n9p3,期限类型
n9p3,2078268,产品
2078268,n0p4,业绩比较基准
n0p4,2078268,产品
2078268,n177p5,发行机构
n177p5,2078268,产品
2078268,n177p6,发行机构代码
n177p6,2078268,产品
2078268,n0p7,募集方式
n0p7,2078268,产品
2078268,n0p8,运作模式
n0p8,2078268,产品
2078268,n0p9,投资性质
n0p9,2078268,产品
2078268,n0p10,募集币种
n0p10,2078268,产品
2078268,n2p11,风险等级编号
n2p11,2078268,产品
2078268,n2p12,风险等级
n2p12,2078268,产品
2078268,n776p13,募集起始日期
n776p13,2078268,产品
2078268,n776p13,募集结束日期
n776p13,2078268,产品
2078268,n126p13,产品起始日期
n126p13,2078268,产品
2078268,n146p16,产品终止日期
n146p16,2078268,产品
2078268,n420p17,产品状态
n420p17,2078268,产品
2078268,n194p18,实际天数（天）
n194p18,2078268,产品
2078268,n2p19,收益类型
n2p19,2078268,产品
2078268,n177p20,产品销售区域
n177p20,2078268,产品
2078268,n2p21,机构类别
n2p21,2078268,产品
2078268,n7p22,认购价格
n7p22,2078268,产品
2078250,n792p0,登记编码
n792p0,2078250,产品
2078250,n9p3,期限类型
n9p3,2078250,产品
2078250,n0p11,业绩比较基准
n0p11,2078250,产品
2078250,n785p5,发行机构
n785p5,2078250,产品
2078250,n785p6,发行机构代码
n785p6,2078250,产品
2078250,n0p7,募集方式
n0p7,2078250,产品
2078250,n0p8,运作模式
n0p8,2078250,产品
2078250,n0p9,投资性质
n0p9,2078250,产品
2078250,n0p10,募集币种
n0p10,2078250,产品
2078250,n0p11,风险等级编号
n0p11,2078250,产品
2078250,n0p12,风险等级
n0p12,2078250,产品
2078250,n776p13,募集起始日期
n776p13,2078250,产品
2078250,n776p13,募集结束日期
n776p13,2078250,产品
2078250,n78p13,产品起始日期
n78p13,2078250,产品
2078250,n76p16,产品终止日期
n76p16,2078250,产品
2078250,n420p17,产品状态
n420p17,2078250,产品
2078250,n134p18,实际天数（天）
n134p18,2078250,产品
2078250,n0p19,收益类型
n0p19,2078250,产品
2078250,n7p20,产品销售区域
n7p20,2078250,产品
2078250,n2p21,机构类别
n2p21,2078250,产品
2078250,n0p22,认购价格
n0p22,2078250,产品
2078248,n793p0,登记编码
n793p0,2078248,产品
2078248,n0p3,期限类型
n0p3,2078248,产品
2078248,n0p11,业绩比较基准
n0p11,2078248,产品
2078248,n785p5,发行机构
n785p5,2078248,产品
2078248,n785p6,发行机构代码
n785p6,2078248,产品
2078248,n0p7,募集方式
n0p7,2078248,产品
2078248,n0p8,运作模式
n0p8,2078248,产品
2078248,n0p9,投资性质
n0p9,2078248,产品
2078248,n0p10,募集币种
n0p10,2078248,产品
2078248,n0p11,风险等级编号
n0p11,2078248,产品
2078248,n0p12,风险等级
n0p12,2078248,产品
2078248,n776p13,募集起始日期
n776p13,2078248,产品
2078248,n776p13,募集结束日期
n776p13,2078248,产品
2078248,n78p13,产品起始日期
n78p13,2078248,产品
2078248,n404p16,产品终止日期
n404p16,2078248,产品
2078248,n420p17,产品状态
n420p17,2078248,产品
2078248,n106p18,实际天数（天）
n106p18,2078248,产品
2078248,n0p19,收益类型
n0p19,2078248,产品
2078248,n7p20,产品销售区域
n7p20,2078248,产品
2078248,n2p21,机构类别
n2p21,2078248,产品
2078248,n0p22,认购价格
n0p22,2078248,产品
2078247,n794p0,登记编码
n794p0,2078247,产品
2078247,n9p3,期限类型
n9p3,2078247,产品
2078247,n0p11,业绩比较基准
n0p11,2078247,产品
2078247,n794p5,发行机构
n794p5,2078247,产品
2078247,n794p6,发行机构代码
n794p6,2078247,产品
2078247,n0p7,募集方式
n0p7,2078247,产品
2078247,n0p8,运作模式
n0p8,2078247,产品
2078247,n0p9,投资性质
n0p9,2078247,产品
2078247,n0p10,募集币种
n0p10,2078247,产品
2078247,n0p11,风险等级编号
n0p11,2078247,产品
2078247,n0p12,风险等级
n0p12,2078247,产品
2078247,n776p13,募集起始日期
n776p13,2078247,产品
2078247,n776p13,募集结束日期
n776p13,2078247,产品
2078247,n174p13,产品起始日期
n174p13,2078247,产品
2078247,n67p16,产品终止日期
n67p16,2078247,产品
2078247,n420p17,产品状态
n420p17,2078247,产品
2078247,n108p18,实际天数（天）
n108p18,2078247,产品
2078247,n0p19,收益类型
n0p19,2078247,产品
2078247,n7p20,产品销售区域
n7p20,2078247,产品
2078247,n0p21,机构类别
n0p21,2078247,产品
2078247,n7p22,认购价格
n7p22,2078247,产品
2078189,n795p0,登记编码
n795p0,2078189,产品
2078189,n13p3,期限类型
n13p3,2078189,产品
2078189,n0p11,业绩比较基准
n0p11,2078189,产品
2078189,n95p5,发行机构
n95p5,2078189,产品
2078189,n95p6,发行机构代码
n95p6,2078189,产品
2078189,n0p7,募集方式
n0p7,2078189,产品
2078189,n0p8,运作模式
n0p8,2078189,产品
2078189,n0p9,投资性质
n0p9,2078189,产品
2078189,n0p10,募集币种
n0p10,2078189,产品
2078189,n2p11,风险等级编号
n2p11,2078189,产品
2078189,n2p12,风险等级
n2p12,2078189,产品
2078189,n776p13,募集起始日期
n776p13,2078189,产品
2078189,n776p13,募集结束日期
n776p13,2078189,产品
2078189,n126p13,产品起始日期
n126p13,2078189,产品
2078189,n125p16,产品终止日期
